brand,store,fb_link,g_link
midas,SOUTH MELBOURNE,https://www.facebook.com/MidasSouthMelbourne/,"https://www.google.com.au/search?source=hp&ei=_xTLXaL1JNjC3LUP7sSQ-Ag&q=midas+SOUTH+MELBOURNE&oq=midas+SOUTH+MELBOURNE&gs_l=psy-ab.3...62.147..157...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwji8KTJwOXlAhVYIbcAHW4iBI8Q4dUDCAY&uact=5#lrd=0x6ad642aa7b2718d7:0x581cc77ba8474b84,1,,,"
midas,SUNSHINE,https://www.facebook.com/pages/category/Automotive-Repair-Shop/MIDAS-Sunshine-653401494829577/,"https://www.google.com.au/search?source=hp&ei=AhXLXfGnIpbcz7sPqviW6As&q=midas+SUNSHINE&oq=midas+SUNSHINE&gs_l=psy-ab.3...50.112..121...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjxsNnKwOXlAhUW7nMBHSq8Bb0Q4dUDCAY&uact=5#lrd=0x6ad65e524c59869f:0xb55b6381c3b0d236,1,,,"
midas,YARRAVILLE,,"https://www.google.com.au/search?source=hp&ei=BRXLXa2VEbHC3LUPkJC_yA8&q=midas+YARRAVILLE&oq=midas+YARRAVILLE&gs_l=psy-ab.3...83.152..164...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjtq__LwOXlAhUxIbcAHRDID_kQ4dUDCAY&uact=5#lrd=0x6ad66737aecedb51:0xdf1a9fad87b5dea9,1,,,"
midas,WERRIBEE PLAZA,,"https://www.google.com.au/search?source=hp&ei=BxXLXc70OrjYz7sP9sOK4AU&q=midas+WERRIBEE+PLAZA&oq=midas+WERRIBEE+PLAZA&gs_l=psy-ab.3...64.189..202...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiOlKPNwOXlAhU47HMBHfahAlwQ4dUDCAY&uact=5#lrd=0x6ad68f5cd058d1bf:0x60edb7aae2022459,1,,,"
midas,KEW,https://www.facebook.com/pages/Midas/125778301149020,"https://www.google.com.au/search?source=hp&ei=CxXLXY79DIrhz7sPs9-MqAg&q=midas+KEW&oq=midas+KEW&gs_l=psy-ab.3...189.272..298...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjOrunOwOXlAhWK8HMBHbMvA4UQ4dUDCAY&uact=5#lrd=0x6ad64150a782cd7f:0x6b17b825e4e03252,1,,,"
midas,HIGHPOINT,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Highpoint-Midas-Auto-service-and-Brakes-expert-1569650546648497/,"https://www.google.com.au/search?source=hp&ei=DhXLXfznIrK1mgfJgaT4AQ&q=midas+HIGHPOINT&oq=midas+HIGHPOINT&gs_l=psy-ab.3...49.108..119...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj8prbQwOXlAhWymuYKHckACR8Q4dUDCAY&uact=5#lrd=0x6ad65dcfb627cb1f:0xaf6885a320889fdc,1,,,"
midas,FRANKSTON,https://www.facebook.com/Midfra,"https://www.google.com.au/search?source=hp&ei=ERXLXYnxHoPB3LUPgraTgAI&q=midas+FRANKSTON&oq=midas+FRANKSTON&gs_l=psy-ab.3...97.157..169...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjJvenRwOXlAhWDILcAHQLbBCAQ4dUDCAY&uact=5#lrd=0x6ad674cfa12434b5:0x151ae551d1b506bf,1,,,"
midas,HOPPERS CROSSING,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Hoppers-Crossing-434418173422827/,"https://www.google.com.au/search?source=hp&ei=FBXLXbqUGu7az7sPw_eZ8Aw&q=midas+HOPPERS+CROSSING&oq=midas+HOPPERS+CROSSING&gs_l=psy-ab.3...62.172..186...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi67pvTwOXlAhVu7XMBHcN7Bs4Q4dUDCAY&uact=5#lrd=0x6ad688b2233de647:0x95089c99e2d1a717,1,,,"
midas,CAROLINE SPRINGS,https://www.facebook.com/midascarolinespring/,"https://www.google.com.au/search?source=hp&ei=FxXLXbHfJI3ez7sPzuaa8AM&q=midas+CAROLINE+SPRINGS&oq=midas+CAROLINE+SPRINGS&gs_l=psy-ab.3...44.142..154...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjxxt3UwOXlAhUN73MBHU6zBj4Q4dUDCAY&uact=5#lrd=0x6ad68ad400e3e319:0x87d61abe7f7aec4c,1,,,"
midas,BALLARAT,https://www.facebook.com/midasballarat/,"https://www.google.com.au/search?source=hp&ei=GhXLXZPUH9ziz7sPitiBuA8&q=midas+BALLARAT&oq=midas+BALLARAT&gs_l=psy-ab.3...49.115..125...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiTyY_WwOXlAhVc8XMBHQpsAPcQ4dUDCAY&uact=5#lrd=0x6ad14358adca9c0d:0x5183371a6c740e68,1,,,"
midas,SALISBURY,,"https://www.google.com.au/search?source=hp&ei=HRXLXZ-qF4TWz7sP5ouCsAs&q=midas+SALISBURY&oq=midas+SALISBURY&gs_l=psy-ab.3...88.175..199...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjfrL7XwOXlAhUE63MBHeaFALYQ4dUDCAY&uact=5#lrd=0x6ab0b3d97b801b79:0x8f5e566cb2665645,1,,,"
midas,CLOVELLY PARK,https://www.facebook.com/pages/category/Automotive-Consultant/MidasClovellyPark/about/,"https://www.google.com.au/search?source=hp&ei=IBXLXcvcFarWz7sP0PUw&q=midas+CLOVELLY+PARK&oq=midas+CLOVELLY+PARK&gs_l=psy-ab.3...116.274..284...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjL7PPYwOXlAhUq63MBHdA6DAAQ4dUDCAY&uact=5#lrd=0x6ab0d06b154110c9:0x8e8075fa773b0334,1,,,"
midas,MAGILL,https://www.facebook.com/pages/Midas-Magill-Rd/208435582510223,"https://www.google.com.au/search?source=hp&ei=IxXLXZ2dF9TUz7sPgsKBuAM&q=midas+MAGILL&oq=midas+MAGILL&gs_l=psy-ab.3...83.143..152...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjduqzawOXlAhVU6nMBHQJhADcQ4dUDCAY&uact=5#lrd=0x6ab0cbadf1848547:0xc6d9321578d2f0ef,1,,,"
midas,MORPHETT VALE,https://www.facebook.com/pages/Midas-Morphett-Vale/155226741210452,"https://www.google.com.au/search?source=hp&ei=JhXLXdiFH93Cz7sPyMiduAc&q=midas+MORPHETT+VALE&oq=midas+MORPHETT+VALE&gs_l=psy-ab.3...54.128..139...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjYsOvbwOXlAhVd4XMBHUhkB3cQ4dUDCAY&uact=5#lrd=0x6ab127a1fca991c9:0xba2b7b922ae33194,1,,,"
midas,PORT ADELAIDE,https://www.facebook.com/pages/category/Automotive--Aircraft---Boat/Midas-Auto-Service-Experts-Port-Adelaide-1132091416999077/,"https://www.google.com.au/search?source=hp&ei=KRXLXc35Ffbfz7sPy4CC2Aw&q=midas+PORT+ADELAIDE&oq=midas+PORT+ADELAIDE&gs_l=psy-ab.3...54.128..138...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiNspndwOXlAhX273MBHUuAAMsQ4dUDCAY&uact=5#lrd=0x6ab0c6fabdc36e29:0xd2cba6a2fd85b67d,1,,,"
midas,PROSPECT,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Prospect-812992995381602/,"https://www.google.com.au/search?source=hp&ei=LBXLXfvSEJa-3LUP-8e_gAw&q=midas+PROSPECT&oq=midas+PROSPECT&gs_l=psy-ab.3...61.118..129...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj7mMvewOXlAhUWH7cAHfvjD8AQ4dUDCAY&uact=5#lrd=0x6ab0c9013cf9878b:0xd3321d6c505647ea,1,,,"
midas,DARLINGTON,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Car-Care-Darlington-188617994612904/,"https://www.google.com.au/search?source=hp&ei=LxXLXb-FEYTB3LUP66OX-A4&q=midas+DARLINGTON&oq=midas+DARLINGTON&gs_l=psy-ab.3...63.141..155...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj_2ILgwOXlAhWEILcAHevRBe8Q4dUDCAY&uact=5#lrd=0x6ab0d09c9e30c9c9:0x74443beba3ddcfb2,1,,,"
midas,PARA HILLS,https://www.facebook.com/mscph/,"https://www.google.com.au/search?source=hp&ei=MhXLXfjUD6nWz7sPwuCycA&q=midas+PARA+HILLS&oq=midas+PARA+HILLS&gs_l=psy-ab.3...61.128..139...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj4tbjhwOXlAhUp63MBHUKwDA4Q4dUDCAY&uact=5#lrd=0x6ab0b410fff39685:0x9dcdd49e7553e9de,1,,,"
midas,HARBOUR TOWN SA,https://www.facebook.com/midasharbourtown/,"https://www.google.com.au/search?source=hp&ei=NRXLXfTOBtHYz7sPz6W3-AI&q=midas+HARBOUR+TOWN+SA&oq=midas+HARBOUR+TOWN+SA&gs_l=psy-ab.3...48.142..154...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi0vebiwOXlAhVR7HMBHc_SDS8Q4dUDCAY&uact=5#lrd=0x6ab0c4d8eda19689:0x456f27d41936f539,1,,,"
midas,PORT KENNEDY,https://www.facebook.com/MidasPortKennedy/,"https://www.google.com.au/search?source=hp&ei=OBXLXZHcBbHC3LUPkJC_yA8&q=midas+PORT+KENNEDY&oq=midas+PORT+KENNEDY&gs_l=psy-ab.3...57.132..143...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiR2JzkwOXlAhUxIbcAHRDID_kQ4dUDCAY&uact=5#lrd=0x2a3281ea1d479883:0x916d797c417e80e3,1,,,"
midas,FREMANTLE,https://www.facebook.com/midasnorthfreo/,"https://www.google.com.au/search?source=hp&ei=OxXLXb_RCN_Sz7sPwfu-2A8&q=midas+FREMANTLE&oq=midas+FREMANTLE&gs_l=psy-ab.3...49.112..121...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj_2tblwOXlAhVf6XMBHcG9D_sQ4dUDCAY&uact=5#lrd=0x2a32a1590c2b7b65:0x782c835930da26f8,1,,,"
midas,MIDLAND,https://www.facebook.com/midlandsmidas/,"https://www.google.com.au/search?source=hp&ei=PRXLXfKsMKDXz7sP2OC7iAc&q=midas+MIDLAND&oq=midas+MIDLAND&gs_l=psy-ab.3...84.164..174...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiyv_jmwOXlAhWg63MBHVjwDnEQ4dUDCAY&uact=5#lrd=0x86fbd848d172a247:0x2befc08fe5487182,1,,,"
midas,CANNING VALE,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Canning-Vale-1772038553027058/,"https://www.google.com.au/search?source=hp&ei=QBXLXZ2zONGcmgem24j4CQ&q=midas+CANNING+VALE&oq=midas+CANNING+VALE&gs_l=psy-ab.3...67.164..194...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwid07fowOXlAhVRjuYKHaYtAp8Q4dUDCAY&uact=5#lrd=0x2a32bd7ead905ae7:0x3c335588c07b805b,1,,,"
midas,HOBART,,"https://www.google.com.au/search?source=hp&ei=RBXLXYPNAajcz7sP6MIS&q=midas+HOBART&oq=midas+HOBART&gs_l=psy-ab.3...96.139..150...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiD__TpwOXlAhUo7nMBHWihBAAQ4dUDCAY&uact=5#lrd=0xaa6e74e8aba10ea3:0x38de0f31a701c7c6,1,,,"
midas,LAUNCESTON,https://www.facebook.com/pages/Midas/239816176065933,"https://www.google.com.au/search?source=hp&ei=RhXLXeP2Od2-3LUPlZujuAU&q=midas+LAUNCESTON&oq=midas+LAUNCESTON&gs_l=psy-ab.3...99.165..176...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjjsafrwOXlAhVdH7cAHZXNCFcQ4dUDCAY&uact=5#lrd=0xaa70a6dbae2a24a5:0xf1b24b6e67dd8312,1,,,"
midas,BELMONT,,"https://www.google.com.au/search?source=hp&ei=SRXLXfDuMtbD3LUP6t-TgAQ&q=midas+BELMONT&oq=midas+BELMONT&gs_l=psy-ab.3...102.151..160...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiwt9fswOXlAhXWIbcAHervBEAQ4dUDCAY&uact=5#lrd=0x6ad4147dfe74698d:0x411579f73470bfb6,1,,,"
midas,FERNTREE GULLY,https://www.facebook.com/pages/Midas/147038962641211,"https://www.google.com.au/search?source=hp&ei=TBXLXZrcFtjez7sPvu2ugAI&q=midas+FERNTREE+GULLY&oq=midas+FERNTREE+GULLY&gs_l=psy-ab.3...101.176..187...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiasvLtwOXlAhVY73MBHb62CyAQ4dUDCAY&uact=5#lrd=0x6ad63ce6d4e7ddcf:0xc9dd67bb886bca9,1,,,"
midas,MOSMAN,https://www.facebook.com/pages/category/Local-Service/Midas-Mosman-657713307938337/,"https://www.google.com.au/search?source=hp&ei=TxXLXZ7xCrWdmgfeu4Ng&q=midas+MOSMAN&oq=midas+MOSMAN&gs_l=psy-ab.3...68.110..121...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwje1J3vwOXlAhW1juYKHd7dAAwQ4dUDCAY&uact=5#lrd=0x6b12ac1d5bf41335:0x44818ce50945f23e,1,,,"
midas,Melton,,
midas,BRUNSWICK,https://www.facebook.com/pages/Midas/135042676567749,"https://www.google.com.au/search?source=hp&ei=VBXLXeyHHO7Ez7sPpPa9iAM&q=midas+BRUNSWICK&oq=midas+BRUNSWICK&gs_l=psy-ab.3...120.223..234...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjsgeDxwOXlAhVu4nMBHSR7DzEQ4dUDCAY&uact=5#lrd=0x89de054467322689:0x70b6431af9bf4bfc,1,,,"
midas,COLLINGWOOD,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Auto-Service-110189060351858/,"https://www.google.com.au/search?source=hp&ei=VxXLXcSyKsWLmgfNyKLwDQ&q=midas+COLLINGWOOD&oq=midas+COLLINGWOOD&gs_l=psy-ab.3...80.186..278...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiEuqXzwOXlAhXFheYKHU2kCN4Q4dUDCAY&uact=5#lrd=0x882a7b19436320a1:0x80821d296fcc4658,1,,,"
midas,EPPING,https://en-gb.facebook.com/pages/category/Local-Business/midasrendering/about/,
midas,HEIDELBERG,https://www.facebook.com/nigel.midas,"https://www.google.com.au/search?source=hp&ei=XBXLXcWeFMSv8QO1gLnIDQ&q=midas+HEIDELBERG&oq=midas+HEIDELBERG&gs_l=psy-ab.3...90.214..231...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjFvMD1wOXlAhXEV3wKHTVADtkQ4dUDCAY&uact=5#lrd=0x1e94dc4557181c51:0x41ffda3bd8ab2193,1,,,"
midas,ELTHAM,,"https://www.google.com.au/search?source=hp&ei=YBXLXd2QGdW0mgeHl56ADw&q=midas+ELTHAM&oq=midas+ELTHAM&gs_l=psy-ab.3...54.101..110...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjdwLn3wOXlAhVVmuYKHYeLB_AQ4dUDCAY&uact=5#lrd=0x6ad64839710b9e9f:0x4ebab5118fc17e0a,1,,,"
midas,BALWYN,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Balwyn-917504054958051/,"https://www.google.com.au/search?source=hp&ei=YhXLXcjGOpOfmgfH9a-wDw&q=midas+BALWYN&oq=midas+BALWYN&gs_l=psy-ab.3...77.129..139...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjI_9T4wOXlAhWTj-YKHcf6C_YQ4dUDCAY&uact=5#lrd=0x6ad6413dcedc39b5:0x46d783659a188e13,1,,,"
midas,RINGWOOD,https://www.facebook.com/Midas-Car-Care-Blackburn-833452473399875/,"https://www.google.com.au/search?source=hp&ei=ZRXLXbvzAtLaz7sP386ooAM&q=midas+RINGWOOD&oq=midas+RINGWOOD&gs_l=psy-ab.3...59.115..125...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj7udT5wOXlAhVS7XMBHV8nCjQQ4dUDCAY&uact=5#lrd=0x6ad63bd5cada054f:0x7c74452b00c2752d,1,,,"
midas,SPRINGVALE,https://www.facebook.com/pages/category/Automotive-Body-Shop/402902200517327/,"https://www.google.com.au/search?source=hp&ei=ZxXLXeCNOrPjz7sPz_68mA4&q=midas+SPRINGVALE&oq=midas+SPRINGVALE&gs_l=psy-ab.3...54.146..156...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwig3YX7wOXlAhWz8XMBHU8_D-MQ4dUDCAY&uact=5#lrd=0x6ad66bbb547dc015:0xbf26f51a4450ebd1,1,,,"
midas,MOORABBIN,https://www.facebook.com/pages/Midas-Moorabbin/294149787318797,
midas,SEAFORD VIC,https://www.facebook.com/Midfra,"https://www.google.com.au/search?source=hp&ei=bBXLXa2xDrbjz7sPjZun0As&q=midas+SEAFORD+VIC&oq=midas+SEAFORD+VIC&gs_l=psy-ab.3...58.124..134...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwitl4v9wOXlAhW28XMBHY3NCboQ4dUDCAY&uact=5#lrd=0x6ad674cfa12434b5:0x151ae551d1b506bf,1,,,"
midas,SOUTH MELBOURNE,https://www.facebook.com/MidasSouthMelbourne/,"https://www.google.com.au/search?source=hp&ei=bxXLXfq3Csnbz7sP0OGg4AM&q=midas+SOUTH+MELBOURNE&oq=midas+SOUTH+MELBOURNE&gs_l=psy-ab.3...105.226..245...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi6q77-wOXlAhXJ7XMBHdAwCDwQ4dUDCAY&uact=5#lrd=0x6ad642aa7b2718d7:0x581cc77ba8474b84,1,,,"
midas,GEELONG,https://www.facebook.com/midasgeelong/,"https://www.google.com.au/search?source=hp&ei=cRXLXZP1E_Daz7sP7ZuOkAE&q=midas+GEELONG&oq=midas+GEELONG&gs_l=psy-ab.3...65.123..134...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjT8cH_wOXlAhVw7XMBHe2NAxIQ4dUDCAY&uact=5#lrd=0x6ad4147dfe74698d:0x411579f73470bfb6,1,,,"
midas,COLAC,,
midas,SHEPPARTON,,
midas,WODONGA,,
midas,MORNINGTON,,"https://www.google.com.au/search?source=hp&ei=eBXLXe-lBPjTz7sP952X2Ag&q=midas+MORNINGTON&oq=midas+MORNINGTON&gs_l=psy-ab.3...73.168..202...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjvwd2CweXlAhX46XMBHffOBYsQ4dUDCAY&uact=5#lrd=0x6ad674cfa12434b5:0x151ae551d1b506bf,1,,,"
midas,MT OMMANEY,,
midas,WOOLLOONGABBA,https://www.facebook.com/pages/category/Automotive-Repair-Shop/MIDAS-WoolloongabbaCoorparoo-1096330417062327/,"https://www.google.com.au/search?source=hp&ei=fRXLXbGOB9H6z7sPh8CYOA&q=midas+WOOLLOONGABBA&oq=midas+WOOLLOONGABBA&gs_l=psy-ab.3...106.185..196...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjxwJGFweXlAhVR_XMBHQcgBgcQ4dUDCAY&uact=5#lrd=0x6b915a403d10507f:0x85939d481a2397e2,1,,,"
midas,CLEVELAND,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-377773345596648/,"https://www.google.com.au/search?source=hp&ei=fxXLXfnsJej7z7sPq6G-wAg&q=midas+CLEVELAND&oq=midas+CLEVELAND&gs_l=psy-ab.3...92.176..186...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi5qKqGweXlAhXo_XMBHauQD4gQ4dUDCAY&uact=5#lrd=0x8830efb8d8632e97:0xbf24f81750f8e79c,1,,,"
midas,CABOOLTURE,,"https://www.google.com.au/search?source=hp&ei=gxXLXY-JE-HB3LUPzaKNuAU&q=midas+CABOOLTURE&oq=midas+CABOOLTURE&gs_l=psy-ab.3...49.135..163...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjP1ouIweXlAhXhILcAHU1RA1cQ4dUDCAY&uact=5#lrd=0x6b93f16f07d65dd1:0x9e1c6b81a1154,1,,,"
midas,KAWANA,https://www.facebook.com/MidasMaroochydore/?rf=182637158543801,
midas,ADELAIDE,https://www.facebook.com/pages/Midas-Flinders-Park/239318692917687,"https://www.google.com.au/search?source=hp&ei=hxXLXd3lAo7dz7sPn7aM-AI&q=midas+ADELAIDE&oq=midas+ADELAIDE&gs_l=psy-ab.3...110.166..176...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwidxe-JweXlAhWO7nMBHR8bAy8Q4dUDCAY&uact=5#lrd=0x6d38afe129854381:0x46fc152fb1b547bd,1,,,"
midas,ROSEWATER,,
midas,KESWICK,https://www.facebook.com/pages/Midas/1416142235295480,"https://www.google.com.au/search?source=hp&ei=ihXLXaWMOcLD3LUP_bOL4Ac&q=midas+KESWICK&oq=midas+KESWICK&gs_l=psy-ab.3...104.154..165...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwil-dyLweXlAhXCIbcAHf3ZAnwQ4dUDCAY&uact=5#lrd=0x882aca024c32aec3:0x27863ebac7192671,1,,,"
midas,MELROSE PARK,,
midas,GLYNDE,https://www.facebook.com/pages/Midas-Glynde/537509103033127,"https://www.google.com.au/search?source=hp&ei=jxXLXeqAB_m-3LUPgeO44AE&q=midas+GLYNDE&oq=midas+GLYNDE&gs_l=psy-ab.3...94.192..219...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiqhNyNweXlAhV5H7cAHYExDhwQ4dUDCAY&uact=5#lrd=0x6ab0cbadf1848547:0xc6d9321578d2f0ef,1,,,"
midas,RIDGEHAVEN,,
midas,SALISBURY,,"https://www.google.com.au/search?source=hp&ei=kxXLXbmAIcXSz7sPldWRkAU&q=midas+SALISBURY&oq=midas+SALISBURY&gs_l=psy-ab.3...101.159..170...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj5leqPweXlAhVF6XMBHZVqBFIQ4dUDCAY&uact=5#lrd=0x6ab0b3d97b801b79:0x8f5e566cb2665645,1,,,"
midas,MORPHETT VALE,https://www.facebook.com/pages/Midas-Morphett-Vale/155226741210452,"https://www.google.com.au/search?source=hp&ei=lhXLXfLQCOKzmgepv5XoBA&q=midas+MORPHETT+VALE&oq=midas+MORPHETT+VALE&gs_l=psy-ab.3...62.147..158...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjy84iRweXlAhXimeYKHalfBU0Q4dUDCAY&uact=5#lrd=0x6ab127a1fca991c9:0xba2b7b922ae33194,1,,,"
midas,SEAFORD SA,https://www.facebook.com/pages/category/Automotive-Repair-Shop/Midas-Car-Care-Darlington-188617994612904/,
midas,MIDLAND,https://www.facebook.com/midlandsmidas/,"https://www.google.com.au/search?source=hp&ei=mRXLXcv0MNn6z7sPuKi7oAw&q=midas+MIDLAND&oq=midas+MIDLAND&gs_l=psy-ab.3...74.127..138...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiLpeiSweXlAhVZ_XMBHTjUDsQQ4dUDCAY&uact=5#lrd=0x86fbd848d172a247:0x2befc08fe5487182,1,,,"
midas,HOBART,,"https://www.google.com.au/search?source=hp&ei=mxXLXcyuPKHZz7sPqJ6w2AQ&q=midas+HOBART&oq=midas+HOBART&gs_l=psy-ab.3...94.142..154...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiM6O2TweXlAhWh7HMBHSgPDEsQ4dUDCAY&uact=5#lrd=0xaa6e74e8aba10ea3:0x38de0f31a701c7c6,1,,,"
midas,GLENORCHY,,"https://www.google.com.au/search?source=hp&ei=nhXLXf_OBsHUz7sPtMygkAk&q=midas+GLENORCHY&oq=midas+GLENORCHY&gs_l=psy-ab.3...72.164..182...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj_le-UweXlAhVB6nMBHTQmCJIQ4dUDCAY&uact=5#lrd=0xaa6e74e8aba10ea3:0x38de0f31a701c7c6,1,,,"
